,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2018-19,21.0,LAL,NBA,C,43.0,5.0,10.4,1.7,4.0,0.415,0.5,1.8,0.286,1.1,2.2,0.521,0.48,1.0,1.2,0.811,0.4,1.6,2.0,0.6,0.3,0.3,0.9,1.3,4.8
1,2019-20,22.0,WAS,NBA,C,45.0,5.0,18.6,3.2,5.9,0.545,0.6,1.8,0.313,2.7,4.1,0.645,0.592,1.7,2.1,0.821,1.2,3.6,4.9,1.2,0.6,0.4,1.5,3.4,8.7
2,2020-21,23.0,TOT,NBA,C,45.0,24.0,16.0,2.3,5.1,0.454,0.7,2.0,0.341,1.6,3.1,0.529,0.522,1.6,1.9,0.816,0.6,2.6,3.2,1.1,0.6,0.4,1.0,2.4,6.9
3,2020-21,23.0,WAS,NBA,C,25.0,13.0,15.0,2.5,4.9,0.508,0.5,1.7,0.31,2.0,3.2,0.613,0.561,1.6,2.1,0.788,0.5,2.4,2.9,1.3,0.9,0.3,0.8,2.5,7.1
4,2020-21,23.0,BOS,NBA,C,9.0,1.0,6.8,0.4,1.6,0.286,0.2,0.7,0.333,0.2,0.9,0.25,0.357,0.1,0.2,0.5,0.3,1.8,2.1,0.7,0.0,0.1,1.0,1.1,1.2
5,2020-21,23.0,ORL,NBA,C,11.0,10.0,26.0,3.5,8.5,0.409,1.5,3.9,0.372,2.0,4.5,0.44,0.495,2.6,3.0,0.879,1.0,3.9,4.9,1.1,0.4,0.8,1.2,3.3,11.0
6,2021-22,24.0,ORL,NBA,C,4.0,0.0,13.5,2.0,5.8,0.348,1.0,4.0,0.25,1.0,1.8,0.571,0.435,1.0,1.5,0.667,0.8,2.8,3.5,0.8,0.0,0.3,1.3,2.5,6.0
7,Career,,,NBA,,137.0,34.0,15.0,2.4,5.0,0.476,0.6,1.9,0.311,1.8,3.1,0.579,0.536,1.4,1.8,0.813,0.8,2.6,3.4,1.0,0.5,0.4,1.1,2.4,6.8
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2 seasons,,WAS,NBA,,70.0,18.0,17.3,3.0,5.5,0.534,0.5,1.7,0.311,2.4,3.8,0.635,0.582,1.7,2.1,0.81,1.0,3.2,4.2,1.3,0.7,0.4,1.2,3.1,8.2
10,1 season,,LAL,NBA,,43.0,5.0,10.4,1.7,4.0,0.415,0.5,1.8,0.286,1.1,2.2,0.521,0.48,1.0,1.2,0.811,0.4,1.6,2.0,0.6,0.3,0.3,0.9,1.3,4.8
11,2 seasons,,ORL,NBA,,15.0,10.0,22.7,3.1,7.7,0.397,1.3,3.9,0.339,1.7,3.8,0.456,0.483,2.2,2.6,0.846,0.9,3.6,4.5,1.0,0.3,0.7,1.2,3.1,9.7
12,1 season,,BOS,NBA,,9.0,1.0,6.8,0.4,1.6,0.286,0.2,0.7,0.333,0.2,0.9,0.25,0.357,0.1,0.2,0.5,0.3,1.8,2.1,0.7,0.0,0.1,1.0,1.1,1.2
